,estacion,sentido,hora,categoria,cantidad
21273,ANDES,BOG-CHI,10,V,29
21274,ANDES,BOG-CHI,11,V,29
21275,ANDES,BOG-CHI,12,V,24
21276,ANDES,BOG-CHI,13,V,29
21277,ANDES,BOG-CHI,14,V,24
21278,ANDES,BOG-CHI,15,V,23
21279,ANDES,BOG-CHI,16,V,21
21280,ANDES,BOG-CHI,17,V,17
21281,ANDES,BOG-CHI,18,V,14
21282,ANDES,BOG-CHI,19,V,9
21283,ANDES,BOG-CHI,20,V,8
21284,ANDES,BOG-CHI,21,V,7
21285,ANDES,BOG-CHI,22,V,3
21286,ANDES,BOG-CHI,23,V,6
21287,ANDES,BOG-CHI,0,VI,11
21288,ANDES,BOG-CHI,1,VI,8
21289,ANDES,BOG-CHI,2,VI,5
21290,ANDES,BOG-CHI,3,VI,16
21291,ANDES,BOG-CHI,4,VI,23
21292,ANDES,BOG-CHI,5,VI,26
21293,ANDES,BOG-CHI,6,VI,10
21294,ANDES,BOG-CHI,7,VI,6
21295,ANDES,BOG-CHI,8,VI,17
21296,ANDES,BOG-CHI,9,VI,14
21297,ANDES,BOG-CHI,10,VI,25
21298,ANDES,BOG-CHI,11,VI,30
21299,ANDES,BOG-CHI,12,VI,29
21300,ANDES,BOG-CHI,13,VI,30
21301,ANDES,BOG-CHI,14,VI,20
21302,ANDES,BOG-CHI,15,VI,18
21303,ANDES,BOG-CHI,16,VI,29
21304,ANDES,BOG-CHI,17,VI,27
21305,ANDES,BOG-CHI,18,VI,31
21306,ANDES,BOG-CHI,19,VI,33
21307,ANDES,BOG-CHI,20,VI,27
21308,ANDES,BOG-CHI,21,VI,19
21309,ANDES,BOG-CHI,22,VI,26
21310,ANDES,BOG-CHI,23,VI,10
21311,ANDES,BOG-CHI,0,VII,28
21312,ANDES,BOG-CHI,1,VII,22
21313,ANDES,BOG-CHI,2,VII,18
21314,ANDES,BOG-CHI,3,VII,23
21315,ANDES,BOG-CHI,4,VII,44
21316,ANDES,BOG-CHI,5,VII,52
21317,ANDES,BOG-CHI,6,VII,29
21318,ANDES,BOG-CHI,7,VII,10
21319,ANDES,BOG-CHI,8,VII,13
21320,ANDES,BOG-CHI,9,VII,16
21321,ANDES,BOG-CHI,10,VII,23
21322,ANDES,BOG-CHI,11,VII,35
21323,ANDES,BOG-CHI,12,VII,35
21324,ANDES,BOG-CHI,13,VII,30
21325,ANDES,BOG-CHI,14,VII,37
21326,ANDES,BOG-CHI,15,VII,23
21327,ANDES,BOG-CHI,16,VII,45
21328,ANDES,BOG-CHI,17,VII,32
21329,ANDES,BOG-CHI,18,VII,16
21330,ANDES,BOG-CHI,19,VII,27
21331,ANDES,BOG-CHI,20,VII,26
21332,ANDES,BOG-CHI,21,VII,34
21333,ANDES,BOG-CHI,22,VII,15
21334,ANDES,BOG-CHI,23,VII,15
21335,FUSCA,BOG-CHI,0,I,1
21336,FUSCA,BOG-CHI,2,I,2
21337,FUSCA,BOG-CHI,3,I,3
21338,FUSCA,BOG-CHI,4,I,8
21339,FUSCA,BOG-CHI,5,I,72
21340,FUSCA,BOG-CHI,6,I,259
21341,FUSCA,BOG-CHI,7,I,308
21342,FUSCA,BOG-CHI,8,I,307
21343,FUSCA,BOG-CHI,9,I,245
21344,FUSCA,BOG-CHI,10,I,194
21345,FUSCA,BOG-CHI,11,I,217
21346,FUSCA,BOG-CHI,12,I,196
21347,FUSCA,BOG-CHI,13,I,249
21348,FUSCA,BOG-CHI,14,I,362
21349,FUSCA,BOG-CHI,15,I,406
21350,FUSCA,BOG-CHI,16,I,297
21351,FUSCA,BOG-CHI,17,I,245
21352,FUSCA,BOG-CHI,18,I,238
21353,FUSCA,BOG-CHI,19,I,224
21354,FUSCA,BOG-CHI,20,I,124
21355,FUSCA,BOG-CHI,21,I,112
21356,FUSCA,BOG-CHI,22,I,54
21357,FUSCA,BOG-CHI,23,I,38
21358,FUSCA,BOG-CHI,4,II,1
21359,FUSCA,BOG-CHI,5,II,7
21360,FUSCA,BOG-CHI,6,II,15
21361,FUSCA,BOG-CHI,7,II,9
21362,FUSCA,BOG-CHI,8,II,4
21363,FUSCA,BOG-CHI,9,II,1
21364,FUSCA,BOG-CHI,11,II,1
21365,FUSCA,BOG-CHI,12,II,3
21366,FUSCA,BOG-CHI,13,II,11
21367,FUSCA,BOG-CHI,14,II,6
21368,FUSCA,BOG-CHI,15,II,12
21369,FUSCA,BOG-CHI,16,II,6
21370,FUSCA,BOG-CHI,17,II,3
21371,FUSCA,BOG-CHI,18,II,2
21372,FUSCA,BOG-CHI,19,II,2
21373,FUSCA,BOG-CHI,20,II,1
21374,FUSCA,BOG-CHI,21,II,2
21375,FUSCA,BOG-CHI,0,III,2
21376,FUSCA,BOG-CHI,4,III,3
21377,FUSCA,BOG-CHI,5,III,2
21378,FUSCA,BOG-CHI,6,III,1
21379,FUSCA,BOG-CHI,7,III,8
21380,FUSCA,BOG-CHI,8,III,5
21381,FUSCA,BOG-CHI,9,III,11
21382,FUSCA,BOG-CHI,10,III,2
21383,FUSCA,BOG-CHI,11,III,2
21384,FUSCA,BOG-CHI,12,III,3
21385,FUSCA,BOG-CHI,13,III,6
21386,FUSCA,BOG-CHI,14,III,6
21387,FUSCA,BOG-CHI,15,III,9
21388,FUSCA,BOG-CHI,16,III,8
21389,FUSCA,BOG-CHI,17,III,6
21390,FUSCA,BOG-CHI,19,III,2
21391,FUSCA,BOG-CHI,20,III,1
21392,FUSCA,BOG-CHI,21,III,1
21393,FUSCA,BOG-CHI,23,III,1
21394,FUSCA,BOG-CHI,0,IV,1
21395,FUSCA,BOG-CHI,2,IV,1
21396,FUSCA,BOG-CHI,5,IV,13
21397,FUSCA,BOG-CHI,6,IV,6
21398,FUSCA,BOG-CHI,7,IV,2
21399,FUSCA,BOG-CHI,8,IV,9
21400,FUSCA,BOG-CHI,9,IV,2
21401,FUSCA,BOG-CHI,10,IV,3
21402,FUSCA,BOG-CHI,11,IV,3
21403,FUSCA,BOG-CHI,12,IV,4
21404,FUSCA,BOG-CHI,13,IV,5
21405,FUSCA,BOG-CHI,14,IV,2
21406,FUSCA,BOG-CHI,16,IV,3
21407,FUSCA,BOG-CHI,17,IV,2
21408,FUSCA,BOG-CHI,19,IV,1
21409,FUSCA,BOG-CHI,20,IV,2
21410,FUSCA,BOG-CHI,4,V,3
21411,FUSCA,BOG-CHI,5,V,1
21412,FUSCA,BOG-CHI,6,V,1
21413,FUSCA,BOG-CHI,7,V,1
21414,FUSCA,BOG-CHI,8,V,1
21415,FUSCA,BOG-CHI,9,V,2
21416,FUSCA,BOG-CHI,10,V,2
21417,FUSCA,BOG-CHI,11,V,5
21418,FUSCA,BOG-CHI,12,V,1
21419,FUSCA,BOG-CHI,13,V,1
21420,FUSCA,BOG-CHI,14,V,1
21421,FUSCA,BOG-CHI,15,V,3
21422,FUSCA,BOG-CHI,16,V,1
21423,FUSCA,BOG-CHI,11,VII,1
21424,FUSCA,BOG-CHI,15,VII,1
21425,UNISABANA,BOG-CHI,0,V,3
21426,UNISABANA,BOG-CHI,1,V,1
21427,UNISABANA,BOG-CHI,3,V,3
21428,UNISABANA,BOG-CHI,4,V,2
21429,UNISABANA,BOG-CHI,5,V,7
21430,UNISABANA,BOG-CHI,6,V,4
21431,UNISABANA,BOG-CHI,7,V,3
21432,UNISABANA,BOG-CHI,8,V,4
21433,UNISABANA,BOG-CHI,9,V,6
21434,UNISABANA,BOG-CHI,10,V,11
21435,UNISABANA,BOG-CHI,11,V,7
21436,UNISABANA,BOG-CHI,12,V,8
21437,UNISABANA,BOG-CHI,13,V,3
21438,UNISABANA,BOG-CHI,14,V,3
21439,UNISABANA,BOG-CHI,15,V,3
21440,UNISABANA,BOG-CHI,16,V,4
21441,UNISABANA,BOG-CHI,17,V,2
21442,UNISABANA,BOG-CHI,18,V,1
21443,UNISABANA,BOG-CHI,19,V,3
21444,UNISABANA,BOG-CHI,20,V,1
21445,UNISABANA,BOG-CHI,21,V,3
21446,UNISABANA,BOG-CHI,22,V,1
21447,UNISABANA,BOG-CHI,23,V,3
21448,UNISABANA,BOG-CHI,0,VI,2
21449,UNISABANA,BOG-CHI,2,VI,1
21450,UNISABANA,BOG-CHI,3,VI,1
21451,UNISABANA,BOG-CHI,4,VI,3
21452,UNISABANA,BOG-CHI,5,VI,6
21453,UNISABANA,BOG-CHI,6,VI,4
21454,UNISABANA,BOG-CHI,8,VI,2
21455,UNISABANA,BOG-CHI,9,VI,7
21456,UNISABANA,BOG-CHI,10,VI,7
21457,UNISABANA,BOG-CHI,11,VI,6
21458,UNISABANA,BOG-CHI,12,VI,8
21459,UNISABANA,BOG-CHI,13,VI,8
21460,UNISABANA,BOG-CHI,14,VI,8
21461,UNISABANA,BOG-CHI,15,VI,3
21462,UNISABANA,BOG-CHI,16,VI,6
21463,UNISABANA,BOG-CHI,17,VI,1
21464,UNISABANA,BOG-CHI,18,VI,2
21465,UNISABANA,BOG-CHI,19,VI,2
21466,UNISABANA,BOG-CHI,20,VI,5
21467,UNISABANA,BOG-CHI,21,VI,7
21468,UNISABANA,BOG-CHI,22,VI,5
21469,UNISABANA,BOG-CHI,23,VI,2
21470,UNISABANA,BOG-CHI,0,VII,3
21471,UNISABANA,BOG-CHI,1,VII,4
21472,UNISABANA,BOG-CHI,3,VII,2
21473,UNISABANA,BOG-CHI,4,VII,3
21474,UNISABANA,BOG-CHI,5,VII,6
21475,UNISABANA,BOG-CHI,6,VII,4
21476,UNISABANA,BOG-CHI,7,VII,2
21477,UNISABANA,BOG-CHI,8,VII,7
21478,UNISABANA,BOG-CHI,9,VII,6
21479,UNISABANA,BOG-CHI,10,VII,4
21480,UNISABANA,BOG-CHI,11,VII,3
21481,UNISABANA,BOG-CHI,12,VII,4
21482,UNISABANA,BOG-CHI,13,VII,5
21483,UNISABANA,BOG-CHI,14,VII,8
21484,UNISABANA,BOG-CHI,15,VII,5
21485,UNISABANA,BOG-CHI,16,VII,4
21486,UNISABANA,BOG-CHI,17,VII,1
21487,UNISABANA,BOG-CHI,18,VII,2
21488,UNISABANA,BOG-CHI,19,VII,3
21489,UNISABANA,BOG-CHI,20,VII,8
21490,UNISABANA,BOG-CHI,21,VII,7
21491,UNISABANA,BOG-CHI,22,VII,4
21492,UNISABANA,BOG-CHI,23,VII,3
21493,ANDES,BOG-CHI,0,I,707
21494,ANDES,BOG-CHI,2,I,2
21495,ANDES,BOG-CHI,18,I,18
21496,ANDES,BOG-CHI,19,I,4500
21497,ANDES,BOG-CHI,20,I,500
21498,ANDES,BOG-CHI,23,I,309
21499,ANDES,BOG-CHI,18,II,1
21500,ANDES,BOG-CHI,0,I,494
21501,ANDES,BOG-CHI,1,I,289
21502,ANDES,BOG-CHI,2,I,229
21503,ANDES,BOG-CHI,3,I,236
21504,ANDES,BOG-CHI,4,I,552
21505,ANDES,BOG-CHI,5,I,1421
21506,ANDES,BOG-CHI,6,I,1894
21507,ANDES,BOG-CHI,7,I,1610
21508,ANDES,BOG-CHI,8,I,1589
21509,ANDES,BOG-CHI,9,I,2022
21510,ANDES,BOG-CHI,10,I,1996
21511,ANDES,BOG-CHI,11,I,1964
21512,ANDES,BOG-CHI,12,I,1799
21513,ANDES,BOG-CHI,13,I,1891
21514,ANDES,BOG-CHI,14,I,1852
21515,ANDES,BOG-CHI,15,I,1881
21516,ANDES,BOG-CHI,16,I,1864
21517,ANDES,BOG-CHI,17,I,2112
21518,ANDES,BOG-CHI,18,I,1546
21519,ANDES,BOG-CHI,19,I,1820
21520,ANDES,BOG-CHI,20,I,1434
21521,ANDES,BOG-CHI,21,I,1141
21522,ANDES,BOG-CHI,22,I,890
21523,ANDES,BOG-CHI,23,I,572
21524,ANDES,BOG-CHI,0,II,9
21525,ANDES,BOG-CHI,1,II,7
21526,ANDES,BOG-CHI,2,II,4
21527,ANDES,BOG-CHI,3,II,6
21528,ANDES,BOG-CHI,4,II,16
21529,ANDES,BOG-CHI,5,II,103
21530,ANDES,BOG-CHI,6,II,143
21531,ANDES,BOG-CHI,7,II,122
21532,ANDES,BOG-CHI,8,II,125
21533,ANDES,BOG-CHI,9,II,135
21534,ANDES,BOG-CHI,10,II,119
21535,ANDES,BOG-CHI,11,II,120
21536,ANDES,BOG-CHI,12,II,108
21537,ANDES,BOG-CHI,13,II,127
21538,ANDES,BOG-CHI,14,II,127
21539,ANDES,BOG-CHI,15,II,137
21540,ANDES,BOG-CHI,16,II,141
21541,ANDES,BOG-CHI,17,II,125
21542,ANDES,BOG-CHI,18,II,116
21543,ANDES,BOG-CHI,19,II,106
21544,ANDES,BOG-CHI,20,II,97
21545,ANDES,BOG-CHI,21,II,77
21546,ANDES,BOG-CHI,22,II,40
21547,ANDES,BOG-CHI,23,II,18
21548,ANDES,BOG-CHI,0,III,34
21549,ANDES,BOG-CHI,1,III,27
21550,ANDES,BOG-CHI,2,III,26
21551,ANDES,BOG-CHI,3,III,35
21552,ANDES,BOG-CHI,4,III,63
21553,ANDES,BOG-CHI,5,III,103
21554,ANDES,BOG-CHI,6,III,87
21555,ANDES,BOG-CHI,7,III,88
21556,ANDES,BOG-CHI,8,III,62
21557,ANDES,BOG-CHI,9,III,73
21558,ANDES,BOG-CHI,10,III,62
21559,ANDES,BOG-CHI,11,III,82
21560,ANDES,BOG-CHI,12,III,76
21561,ANDES,BOG-CHI,13,III,62
21562,ANDES,BOG-CHI,14,III,85
21563,ANDES,BOG-CHI,15,III,91
21564,ANDES,BOG-CHI,16,III,98
21565,ANDES,BOG-CHI,17,III,87
21566,ANDES,BOG-CHI,18,III,50
21567,ANDES,BOG-CHI,19,III,49
21568,ANDES,BOG-CHI,20,III,51
21569,ANDES,BOG-CHI,21,III,32
21570,ANDES,BOG-CHI,22,III,26
21571,ANDES,BOG-CHI,23,III,16
21572,ANDES,BOG-CHI,0,IV,14
21573,ANDES,BOG-CHI,1,IV,16
21574,ANDES,BOG-CHI,2,IV,12
21575,ANDES,BOG-CHI,3,IV,18
21576,ANDES,BOG-CHI,4,IV,23
21577,ANDES,BOG-CHI,5,IV,35
21578,ANDES,BOG-CHI,6,IV,33
21579,ANDES,BOG-CHI,7,IV,17
21580,ANDES,BOG-CHI,8,IV,36
21581,ANDES,BOG-CHI,9,IV,25
21582,ANDES,BOG-CHI,10,IV,20
21583,ANDES,BOG-CHI,11,IV,25
21584,ANDES,BOG-CHI,12,IV,22
21585,ANDES,BOG-CHI,13,IV,18
21586,ANDES,BOG-CHI,14,IV,18
21587,ANDES,BOG-CHI,15,IV,27
21588,ANDES,BOG-CHI,16,IV,37
21589,ANDES,BOG-CHI,17,IV,30
21590,ANDES,BOG-CHI,18,IV,31
21591,ANDES,BOG-CHI,19,IV,25
21592,ANDES,BOG-CHI,20,IV,25
21593,ANDES,BOG-CHI,21,IV,13
21594,ANDES,BOG-CHI,22,IV,15
21595,ANDES,BOG-CHI,23,IV,9
