,estacion,sentido,hora,categoria,valorTabulado,fecha
4062,ANDES,BOG-CHI,4,VII,1696600,2021-08-14
4063,ANDES,BOG-CHI,5,VII,898200,2021-08-14
4064,ANDES,BOG-CHI,6,VII,349300,2021-08-14
4065,ANDES,BOG-CHI,7,VII,49900,2021-08-14
4066,ANDES,BOG-CHI,8,VII,49900,2021-08-14
4067,ANDES,BOG-CHI,9,VII,99800,2021-08-14
4068,ANDES,BOG-CHI,11,VII,99800,2021-08-14
4069,ANDES,BOG-CHI,12,VII,99800,2021-08-14
4070,ANDES,BOG-CHI,13,VII,1696600,2021-08-14
4071,ANDES,BOG-CHI,14,VII,1247500,2021-08-14
4072,ANDES,BOG-CHI,15,VII,1646700,2021-08-14
4073,ANDES,BOG-CHI,16,VII,2844300,2021-08-14
4074,ANDES,BOG-CHI,17,VII,1796400,2021-08-14
4075,ANDES,BOG-CHI,18,VII,1546900,2021-08-14
4076,ANDES,BOG-CHI,19,VII,1397200,2021-08-14
4077,ANDES,BOG-CHI,20,VII,2095800,2021-08-14
4078,ANDES,BOG-CHI,21,VII,698600,2021-08-14
4079,ANDES,BOG-CHI,22,VII,898200,2021-08-14
4080,ANDES,BOG-CHI,23,VII,598800,2021-08-14
4081,FUSCA,BOG-CHI,0,I,182000,2021-08-14
4082,FUSCA,BOG-CHI,1,I,72800,2021-08-14
4083,FUSCA,BOG-CHI,2,I,72800,2021-08-14
4084,FUSCA,BOG-CHI,3,I,145600,2021-08-14
4085,FUSCA,BOG-CHI,4,I,227500,2021-08-14
4086,FUSCA,BOG-CHI,5,I,1082900,2021-08-14
4087,FUSCA,BOG-CHI,6,I,4795700,2021-08-14
4088,FUSCA,BOG-CHI,7,I,4695600,2021-08-14
4089,FUSCA,BOG-CHI,8,I,5378100,2021-08-14
4090,FUSCA,BOG-CHI,9,I,5532800,2021-08-14
4091,FUSCA,BOG-CHI,10,I,5132400,2021-08-14
4092,FUSCA,BOG-CHI,11,I,5296200,2021-08-14
4093,FUSCA,BOG-CHI,12,I,5187000,2021-08-14
4094,FUSCA,BOG-CHI,13,I,4795700,2021-08-14
4095,FUSCA,BOG-CHI,14,I,4877600,2021-08-14
4096,FUSCA,BOG-CHI,15,I,4559100,2021-08-14
4097,FUSCA,BOG-CHI,16,I,4895800,2021-08-14
4098,FUSCA,BOG-CHI,17,I,4732000,2021-08-14
4099,FUSCA,BOG-CHI,18,I,3676400,2021-08-14
4100,FUSCA,BOG-CHI,19,I,2830100,2021-08-14
4101,FUSCA,BOG-CHI,20,I,1610700,2021-08-14
4102,FUSCA,BOG-CHI,21,I,600600,2021-08-14
4103,FUSCA,BOG-CHI,22,I,172900,2021-08-14
4104,FUSCA,BOG-CHI,23,I,127400,2021-08-14
4105,FUSCA,BOG-CHI,5,II,47400,2021-08-14
4106,FUSCA,BOG-CHI,6,II,47400,2021-08-14
4107,FUSCA,BOG-CHI,8,II,15800,2021-08-14
4108,FUSCA,BOG-CHI,9,II,15800,2021-08-14
4109,FUSCA,BOG-CHI,11,II,15800,2021-08-14
4110,FUSCA,BOG-CHI,12,II,31600,2021-08-14
4111,FUSCA,BOG-CHI,13,II,31600,2021-08-14
4112,FUSCA,BOG-CHI,14,II,31600,2021-08-14
4113,FUSCA,BOG-CHI,15,II,31600,2021-08-14
4114,FUSCA,BOG-CHI,18,II,31600,2021-08-14
4115,FUSCA,BOG-CHI,19,II,31600,2021-08-14
4116,FUSCA,BOG-CHI,20,II,15800,2021-08-14
4117,FUSCA,BOG-CHI,21,II,15800,2021-08-14
4118,FUSCA,BOG-CHI,0,III,10200,2021-08-14
4119,FUSCA,BOG-CHI,1,III,20400,2021-08-14
4120,FUSCA,BOG-CHI,3,III,10200,2021-08-14
4121,FUSCA,BOG-CHI,4,III,30600,2021-08-14
4122,FUSCA,BOG-CHI,5,III,51000,2021-08-14
4123,FUSCA,BOG-CHI,6,III,81600,2021-08-14
4124,FUSCA,BOG-CHI,7,III,61200,2021-08-14
4125,FUSCA,BOG-CHI,8,III,122400,2021-08-14
4126,FUSCA,BOG-CHI,9,III,61200,2021-08-14
4127,FUSCA,BOG-CHI,10,III,81600,2021-08-14
4128,FUSCA,BOG-CHI,11,III,122400,2021-08-14
4129,FUSCA,BOG-CHI,12,III,51000,2021-08-14
4130,FUSCA,BOG-CHI,13,III,112200,2021-08-14
4131,FUSCA,BOG-CHI,14,III,51000,2021-08-14
4132,FUSCA,BOG-CHI,15,III,40800,2021-08-14
4133,FUSCA,BOG-CHI,16,III,40800,2021-08-14
4134,FUSCA,BOG-CHI,17,III,51000,2021-08-14
4135,FUSCA,BOG-CHI,18,III,10200,2021-08-14
4136,FUSCA,BOG-CHI,19,III,30600,2021-08-14
4137,FUSCA,BOG-CHI,20,III,30600,2021-08-14
4138,FUSCA,BOG-CHI,21,III,10200,2021-08-14
4139,FUSCA,BOG-CHI,22,III,10200,2021-08-14
4140,FUSCA,BOG-CHI,3,IV,23000,2021-08-14
4141,FUSCA,BOG-CHI,4,IV,46000,2021-08-14
4142,FUSCA,BOG-CHI,6,IV,115000,2021-08-14
4143,FUSCA,BOG-CHI,7,IV,69000,2021-08-14
4144,FUSCA,BOG-CHI,11,IV,23000,2021-08-14
4145,FUSCA,BOG-CHI,12,IV,46000,2021-08-14
4146,FUSCA,BOG-CHI,13,IV,46000,2021-08-14
4147,FUSCA,BOG-CHI,15,IV,92000,2021-08-14
4148,FUSCA,BOG-CHI,16,IV,115000,2021-08-14
4149,FUSCA,BOG-CHI,17,IV,69000,2021-08-14
4150,FUSCA,BOG-CHI,18,IV,23000,2021-08-14
4151,FUSCA,BOG-CHI,19,IV,92000,2021-08-14
4152,FUSCA,BOG-CHI,21,IV,23000,2021-08-14
4153,FUSCA,BOG-CHI,4,V,70000,2021-08-14
4154,FUSCA,BOG-CHI,5,V,35000,2021-08-14
4155,FUSCA,BOG-CHI,15,VI,45000,2021-08-14
4156,FUSCA,BOG-CHI,17,VI,45000,2021-08-14
4157,FUSCA,BOG-CHI,5,VII,49900,2021-08-14
4158,UNISABANA,BOG-CHI,0,V,70000,2021-08-14
4159,UNISABANA,BOG-CHI,1,V,140000,2021-08-14
4160,UNISABANA,BOG-CHI,2,V,35000,2021-08-14
4161,UNISABANA,BOG-CHI,3,V,70000,2021-08-14
4162,UNISABANA,BOG-CHI,4,V,35000,2021-08-14
4163,UNISABANA,BOG-CHI,5,V,140000,2021-08-14
4164,UNISABANA,BOG-CHI,6,V,35000,2021-08-14
4165,UNISABANA,BOG-CHI,7,V,35000,2021-08-14
4166,UNISABANA,BOG-CHI,8,V,70000,2021-08-14
4167,UNISABANA,BOG-CHI,11,V,35000,2021-08-14
4168,UNISABANA,BOG-CHI,13,V,35000,2021-08-14
4169,UNISABANA,BOG-CHI,14,V,175000,2021-08-14
4170,UNISABANA,BOG-CHI,15,V,140000,2021-08-14
4171,UNISABANA,BOG-CHI,16,V,70000,2021-08-14
4172,UNISABANA,BOG-CHI,17,V,35000,2021-08-14
4173,UNISABANA,BOG-CHI,18,V,35000,2021-08-14
4174,UNISABANA,BOG-CHI,19,V,35000,2021-08-14
4175,UNISABANA,BOG-CHI,21,V,105000,2021-08-14
4176,UNISABANA,BOG-CHI,22,V,105000,2021-08-14
4177,UNISABANA,BOG-CHI,23,V,35000,2021-08-14
4178,UNISABANA,BOG-CHI,0,VI,180000,2021-08-14
4179,UNISABANA,BOG-CHI,1,VI,90000,2021-08-14
4180,UNISABANA,BOG-CHI,2,VI,90000,2021-08-14
4181,UNISABANA,BOG-CHI,3,VI,135000,2021-08-14
4182,UNISABANA,BOG-CHI,4,VI,45000,2021-08-14
4183,UNISABANA,BOG-CHI,5,VI,180000,2021-08-14
4184,UNISABANA,BOG-CHI,6,VI,135000,2021-08-14
4185,UNISABANA,BOG-CHI,7,VI,90000,2021-08-14
4186,UNISABANA,BOG-CHI,8,VI,45000,2021-08-14
4187,UNISABANA,BOG-CHI,9,VI,45000,2021-08-14
4188,UNISABANA,BOG-CHI,12,VI,45000,2021-08-14
4189,UNISABANA,BOG-CHI,13,VI,90000,2021-08-14
4190,UNISABANA,BOG-CHI,14,VI,90000,2021-08-14
4191,UNISABANA,BOG-CHI,15,VI,315000,2021-08-14
4192,UNISABANA,BOG-CHI,16,VI,225000,2021-08-14
4193,UNISABANA,BOG-CHI,17,VI,90000,2021-08-14
4194,UNISABANA,BOG-CHI,18,VI,45000,2021-08-14
4195,UNISABANA,BOG-CHI,19,VI,90000,2021-08-14
4196,UNISABANA,BOG-CHI,20,VI,90000,2021-08-14
4197,UNISABANA,BOG-CHI,21,VI,90000,2021-08-14
4198,UNISABANA,BOG-CHI,23,VI,90000,2021-08-14
4199,UNISABANA,BOG-CHI,0,VII,449100,2021-08-14
4200,UNISABANA,BOG-CHI,1,VII,49900,2021-08-14
4201,UNISABANA,BOG-CHI,2,VII,99800,2021-08-14
4202,UNISABANA,BOG-CHI,3,VII,49900,2021-08-14
4203,UNISABANA,BOG-CHI,4,VII,249500,2021-08-14
4204,UNISABANA,BOG-CHI,5,VII,149700,2021-08-14
4205,UNISABANA,BOG-CHI,6,VII,199600,2021-08-14
4206,UNISABANA,BOG-CHI,7,VII,49900,2021-08-14
4207,UNISABANA,BOG-CHI,9,VII,99800,2021-08-14
4208,UNISABANA,BOG-CHI,10,VII,49900,2021-08-14
4209,UNISABANA,BOG-CHI,12,VII,199600,2021-08-14
4210,UNISABANA,BOG-CHI,14,VII,149700,2021-08-14
4211,UNISABANA,BOG-CHI,15,VII,399200,2021-08-14
4212,UNISABANA,BOG-CHI,16,VII,249500,2021-08-14
4213,UNISABANA,BOG-CHI,17,VII,149700,2021-08-14
4214,UNISABANA,BOG-CHI,18,VII,149700,2021-08-14
4215,UNISABANA,BOG-CHI,19,VII,299400,2021-08-14
4216,UNISABANA,BOG-CHI,20,VII,49900,2021-08-14
4217,UNISABANA,BOG-CHI,21,VII,99800,2021-08-14
4218,UNISABANA,BOG-CHI,22,VII,399200,2021-08-14
4219,UNISABANA,BOG-CHI,23,VII,449100,2021-08-14
4220,ANDES,BOG-CHI,3,I,20975500,2021-08-14
4221,ANDES,BOG-CHI,13,I,7289100,2021-08-14
4222,ANDES,BOG-CHI,17,I,8190000,2021-08-14
4223,ANDES,BOG-CHI,18,I,62790000,2021-08-14
4224,ANDES,BOG-CHI,22,I,8190000,2021-08-14
4225,ANDES,BOG-CHI,23,I,54600,2021-08-14
4226,ANDES,BOG-CHI,0,I,2984800,2021-08-15
4227,ANDES,BOG-CHI,1,I,2083900,2021-08-15
4228,ANDES,BOG-CHI,2,I,1437800,2021-08-15
4229,ANDES,BOG-CHI,3,I,1747200,2021-08-15
4230,ANDES,BOG-CHI,4,I,3294200,2021-08-15
4231,ANDES,BOG-CHI,5,I,8981700,2021-08-15
4232,ANDES,BOG-CHI,6,I,15770300,2021-08-15
4233,ANDES,BOG-CHI,7,I,16043300,2021-08-15
4234,ANDES,BOG-CHI,8,I,19037200,2021-08-15
4235,ANDES,BOG-CHI,9,I,18709600,2021-08-15
4236,ANDES,BOG-CHI,10,I,17854200,2021-08-15
4237,ANDES,BOG-CHI,11,I,23214100,2021-08-15
4238,ANDES,BOG-CHI,12,I,22304100,2021-08-15
4239,ANDES,BOG-CHI,13,I,21976500,2021-08-15
4240,ANDES,BOG-CHI,14,I,20629700,2021-08-15
4241,ANDES,BOG-CHI,15,I,20074600,2021-08-15
4242,ANDES,BOG-CHI,16,I,15215200,2021-08-15
4243,ANDES,BOG-CHI,17,I,7571200,2021-08-15
4244,ANDES,BOG-CHI,18,I,10337600,2021-08-15
4245,ANDES,BOG-CHI,19,I,9291100,2021-08-15
4246,ANDES,BOG-CHI,20,I,7243600,2021-08-15
4247,ANDES,BOG-CHI,21,I,5705700,2021-08-15
4248,ANDES,BOG-CHI,22,I,4795700,2021-08-15
4249,ANDES,BOG-CHI,23,I,3039400,2021-08-15
4250,ANDES,BOG-CHI,0,II,110600,2021-08-15
4251,ANDES,BOG-CHI,1,II,47400,2021-08-15
4252,ANDES,BOG-CHI,2,II,47400,2021-08-15
4253,ANDES,BOG-CHI,3,II,79000,2021-08-15
4254,ANDES,BOG-CHI,4,II,268600,2021-08-15
4255,ANDES,BOG-CHI,5,II,1106000,2021-08-15
4256,ANDES,BOG-CHI,6,II,1580000,2021-08-15
4257,ANDES,BOG-CHI,7,II,1706400,2021-08-15
4258,ANDES,BOG-CHI,8,II,1516800,2021-08-15
4259,ANDES,BOG-CHI,9,II,1611600,2021-08-15
4260,ANDES,BOG-CHI,10,II,1516800,2021-08-15
4261,ANDES,BOG-CHI,11,II,1469400,2021-08-15
4262,ANDES,BOG-CHI,12,II,1185000,2021-08-15
4263,ANDES,BOG-CHI,13,II,1390400,2021-08-15
4264,ANDES,BOG-CHI,14,II,1564200,2021-08-15
4265,ANDES,BOG-CHI,15,II,1896000,2021-08-15
4266,ANDES,BOG-CHI,16,II,1880200,2021-08-15
4267,ANDES,BOG-CHI,17,II,1406200,2021-08-15
4268,ANDES,BOG-CHI,18,II,1169200,2021-08-15
4269,ANDES,BOG-CHI,19,II,1295600,2021-08-15
4270,ANDES,BOG-CHI,20,II,1185000,2021-08-15
4271,ANDES,BOG-CHI,21,II,979600,2021-08-15
4272,ANDES,BOG-CHI,22,II,632000,2021-08-15
4273,ANDES,BOG-CHI,23,II,268600,2021-08-15
4274,ANDES,BOG-CHI,0,III,275400,2021-08-15
4275,ANDES,BOG-CHI,1,III,153000,2021-08-15
4276,ANDES,BOG-CHI,2,III,122400,2021-08-15
4277,ANDES,BOG-CHI,3,III,102000,2021-08-15
4278,ANDES,BOG-CHI,4,III,173400,2021-08-15
4279,ANDES,BOG-CHI,5,III,306000,2021-08-15
4280,ANDES,BOG-CHI,6,III,336600,2021-08-15
4281,ANDES,BOG-CHI,7,III,316200,2021-08-15
4282,ANDES,BOG-CHI,8,III,214200,2021-08-15
4283,ANDES,BOG-CHI,9,III,214200,2021-08-15
4284,ANDES,BOG-CHI,10,III,234600,2021-08-15
4285,ANDES,BOG-CHI,11,III,163200,2021-08-15
4286,ANDES,BOG-CHI,12,III,275400,2021-08-15
4287,ANDES,BOG-CHI,13,III,173400,2021-08-15
4288,ANDES,BOG-CHI,14,III,275400,2021-08-15
4289,ANDES,BOG-CHI,15,III,336600,2021-08-15
4290,ANDES,BOG-CHI,16,III,285600,2021-08-15
4291,ANDES,BOG-CHI,17,III,193800,2021-08-15
4292,ANDES,BOG-CHI,18,III,142800,2021-08-15
4293,ANDES,BOG-CHI,19,III,91800,2021-08-15
4294,ANDES,BOG-CHI,20,III,112200,2021-08-15
4295,ANDES,BOG-CHI,21,III,61200,2021-08-15
4296,ANDES,BOG-CHI,22,III,71400,2021-08-15
4297,ANDES,BOG-CHI,23,III,102000,2021-08-15
4298,ANDES,BOG-CHI,0,IV,115000,2021-08-15
4299,ANDES,BOG-CHI,1,IV,115000,2021-08-15
4300,ANDES,BOG-CHI,2,IV,115000,2021-08-15
4301,ANDES,BOG-CHI,3,IV,92000,2021-08-15
4302,ANDES,BOG-CHI,4,IV,138000,2021-08-15
4303,ANDES,BOG-CHI,5,IV,207000,2021-08-15
4304,ANDES,BOG-CHI,6,IV,138000,2021-08-15
4305,ANDES,BOG-CHI,7,IV,299000,2021-08-15
4306,ANDES,BOG-CHI,8,IV,345000,2021-08-15
4307,ANDES,BOG-CHI,9,IV,299000,2021-08-15
4308,ANDES,BOG-CHI,10,IV,92000,2021-08-15
4309,ANDES,BOG-CHI,11,IV,207000,2021-08-15
4310,ANDES,BOG-CHI,12,IV,207000,2021-08-15
4311,ANDES,BOG-CHI,13,IV,115000,2021-08-15
4312,ANDES,BOG-CHI,14,IV,322000,2021-08-15
4313,ANDES,BOG-CHI,15,IV,460000,2021-08-15
4314,ANDES,BOG-CHI,16,IV,483000,2021-08-15
4315,ANDES,BOG-CHI,17,IV,437000,2021-08-15
4316,ANDES,BOG-CHI,18,IV,299000,2021-08-15
4317,ANDES,BOG-CHI,19,IV,161000,2021-08-15
4318,ANDES,BOG-CHI,20,IV,161000,2021-08-15
4319,ANDES,BOG-CHI,21,IV,230000,2021-08-15
4320,ANDES,BOG-CHI,22,IV,161000,2021-08-15
4321,ANDES,BOG-CHI,23,IV,115000,2021-08-15
4322,ANDES,BOG-CHI,0,V,105000,2021-08-15
4323,ANDES,BOG-CHI,2,V,70000,2021-08-15
4324,ANDES,BOG-CHI,3,V,70000,2021-08-15
4325,ANDES,BOG-CHI,4,V,70000,2021-08-15
4326,ANDES,BOG-CHI,5,V,245000,2021-08-15
4327,ANDES,BOG-CHI,6,V,140000,2021-08-15
4328,ANDES,BOG-CHI,7,V,70000,2021-08-15
4329,ANDES,BOG-CHI,8,V,315000,2021-08-15
4330,ANDES,BOG-CHI,9,V,70000,2021-08-15
4331,ANDES,BOG-CHI,10,V,140000,2021-08-15
4332,ANDES,BOG-CHI,11,V,35000,2021-08-15
4333,ANDES,BOG-CHI,12,V,70000,2021-08-15
4334,ANDES,BOG-CHI,13,V,70000,2021-08-15
4335,ANDES,BOG-CHI,14,V,105000,2021-08-15
4336,ANDES,BOG-CHI,15,V,210000,2021-08-15
4337,ANDES,BOG-CHI,16,V,70000,2021-08-15
4338,ANDES,BOG-CHI,17,V,105000,2021-08-15
4339,ANDES,BOG-CHI,19,V,105000,2021-08-15
4340,ANDES,BOG-CHI,20,V,35000,2021-08-15
4341,ANDES,BOG-CHI,21,V,70000,2021-08-15
4342,ANDES,BOG-CHI,23,V,35000,2021-08-15
4343,ANDES,BOG-CHI,0,VI,360000,2021-08-15
4344,ANDES,BOG-CHI,1,VI,90000,2021-08-15
4345,ANDES,BOG-CHI,2,VI,360000,2021-08-15
4346,ANDES,BOG-CHI,3,VI,180000,2021-08-15
4347,ANDES,BOG-CHI,4,VI,495000,2021-08-15
4348,ANDES,BOG-CHI,5,VI,270000,2021-08-15
4349,ANDES,BOG-CHI,6,VI,405000,2021-08-15
4350,ANDES,BOG-CHI,7,VI,180000,2021-08-15
4351,ANDES,BOG-CHI,8,VI,225000,2021-08-15
4352,ANDES,BOG-CHI,9,VI,675000,2021-08-15
4353,ANDES,BOG-CHI,10,VI,225000,2021-08-15
4354,ANDES,BOG-CHI,11,VI,45000,2021-08-15
4355,ANDES,BOG-CHI,12,VI,225000,2021-08-15
4356,ANDES,BOG-CHI,13,VI,225000,2021-08-15
4357,ANDES,BOG-CHI,14,VI,450000,2021-08-15
4358,ANDES,BOG-CHI,15,VI,540000,2021-08-15
4359,ANDES,BOG-CHI,16,VI,360000,2021-08-15
4360,ANDES,BOG-CHI,17,VI,135000,2021-08-15
4361,ANDES,BOG-CHI,19,VI,135000,2021-08-15
4362,ANDES,BOG-CHI,20,VI,180000,2021-08-15
4363,ANDES,BOG-CHI,21,VI,90000,2021-08-15
4364,ANDES,BOG-CHI,22,VI,180000,2021-08-15
4365,ANDES,BOG-CHI,23,VI,270000,2021-08-15
4366,ANDES,BOG-CHI,0,VII,748500,2021-08-15
4367,ANDES,BOG-CHI,1,VII,848300,2021-08-15
4368,ANDES,BOG-CHI,2,VII,499000,2021-08-15
4369,ANDES,BOG-CHI,3,VII,998000,2021-08-15
4370,ANDES,BOG-CHI,4,VII,948100,2021-08-15
4371,ANDES,BOG-CHI,5,VII,548900,2021-08-15
4372,ANDES,BOG-CHI,6,VII,648700,2021-08-15
4373,ANDES,BOG-CHI,7,VII,399200,2021-08-15
4374,ANDES,BOG-CHI,8,VII,948100,2021-08-15
4375,ANDES,BOG-CHI,9,VII,598800,2021-08-15
4376,ANDES,BOG-CHI,10,VII,299400,2021-08-15
4377,ANDES,BOG-CHI,11,VII,499000,2021-08-15
4378,ANDES,BOG-CHI,12,VII,748500,2021-08-15
4379,ANDES,BOG-CHI,13,VII,698600,2021-08-15
4380,ANDES,BOG-CHI,14,VII,998000,2021-08-15
4381,ANDES,BOG-CHI,15,VII,1646700,2021-08-15
4382,ANDES,BOG-CHI,16,VII,648700,2021-08-15
4383,ANDES,BOG-CHI,17,VII,748500,2021-08-15
4384,ANDES,BOG-CHI,18,VII,598800,2021-08-15
4385,ANDES,BOG-CHI,19,VII,149700,2021-08-15
4386,ANDES,BOG-CHI,20,VII,548900,2021-08-15
4387,ANDES,BOG-CHI,21,VII,399200,2021-08-15
4388,ANDES,BOG-CHI,22,VII,299400,2021-08-15
4389,ANDES,BOG-CHI,23,VII,499000,2021-08-15
4390,FUSCA,BOG-CHI,0,I,72800,2021-08-15
4391,FUSCA,BOG-CHI,1,I,63700,2021-08-15
4392,FUSCA,BOG-CHI,2,I,45500,2021-08-15
4393,FUSCA,BOG-CHI,3,I,18200,2021-08-15
4394,FUSCA,BOG-CHI,4,I,91000,2021-08-15
4395,FUSCA,BOG-CHI,5,I,336700,2021-08-15
4396,FUSCA,BOG-CHI,6,I,1010100,2021-08-15
4397,FUSCA,BOG-CHI,7,I,1355900,2021-08-15
4398,FUSCA,BOG-CHI,8,I,2384200,2021-08-15
4399,FUSCA,BOG-CHI,9,I,4368000,2021-08-15
4400,FUSCA,BOG-CHI,10,I,4722900,2021-08-15
4401,FUSCA,BOG-CHI,11,I,5487300,2021-08-15
4402,FUSCA,BOG-CHI,12,I,5241600,2021-08-15
4403,FUSCA,BOG-CHI,13,I,4950400,2021-08-15
4404,FUSCA,BOG-CHI,14,I,4759300,2021-08-15
4405,FUSCA,BOG-CHI,15,I,4140500,2021-08-15
4406,FUSCA,BOG-CHI,16,I,2074800,2021-08-15
4407,FUSCA,BOG-CHI,17,I,773500,2021-08-15
4408,FUSCA,BOG-CHI,21,I,63700,2021-08-15
4409,FUSCA,BOG-CHI,22,I,136500,2021-08-15
4410,FUSCA,BOG-CHI,23,I,136500,2021-08-15
4411,FUSCA,BOG-CHI,5,II,15800,2021-08-15
4412,FUSCA,BOG-CHI,7,II,15800,2021-08-15
4413,FUSCA,BOG-CHI,8,II,31600,2021-08-15
4414,FUSCA,BOG-CHI,9,II,31600,2021-08-15
4415,FUSCA,BOG-CHI,10,II,15800,2021-08-15
4416,FUSCA,BOG-CHI,15,II,31600,2021-08-15
4417,FUSCA,BOG-CHI,16,II,15800,2021-08-15
4418,FUSCA,BOG-CHI,0,III,10200,2021-08-15
4419,FUSCA,BOG-CHI,6,III,10200,2021-08-15
4420,FUSCA,BOG-CHI,8,III,10200,2021-08-15
4421,FUSCA,BOG-CHI,9,III,10200,2021-08-15
4422,FUSCA,BOG-CHI,10,III,20400,2021-08-15
4423,FUSCA,BOG-CHI,11,III,20400,2021-08-15
4424,FUSCA,BOG-CHI,13,III,20400,2021-08-15
4425,FUSCA,BOG-CHI,15,III,10200,2021-08-15
4426,FUSCA,BOG-CHI,1,IV,23000,2021-08-15
4427,FUSCA,BOG-CHI,12,IV,23000,2021-08-15
4428,FUSCA,BOG-CHI,14,IV,46000,2021-08-15
4429,FUSCA,BOG-CHI,15,IV,46000,2021-08-15
4430,FUSCA,BOG-CHI,16,IV,46000,2021-08-15
4431,UNISABANA,BOG-CHI,3,V,35000,2021-08-15
4432,UNISABANA,BOG-CHI,5,V,35000,2021-08-15
4433,UNISABANA,BOG-CHI,7,V,35000,2021-08-15
4434,UNISABANA,BOG-CHI,8,V,35000,2021-08-15
4435,UNISABANA,BOG-CHI,9,V,70000,2021-08-15
4436,UNISABANA,BOG-CHI,17,V,70000,2021-08-15
4437,UNISABANA,BOG-CHI,23,V,70000,2021-08-15
4438,UNISABANA,BOG-CHI,0,VI,90000,2021-08-15
4439,UNISABANA,BOG-CHI,1,VI,45000,2021-08-15
4440,UNISABANA,BOG-CHI,4,VI,135000,2021-08-15
4441,UNISABANA,BOG-CHI,6,VI,135000,2021-08-15
4442,UNISABANA,BOG-CHI,7,VI,270000,2021-08-15
4443,UNISABANA,BOG-CHI,9,VI,45000,2021-08-15
4444,UNISABANA,BOG-CHI,10,VI,45000,2021-08-15
4445,UNISABANA,BOG-CHI,11,VI,45000,2021-08-15
4446,UNISABANA,BOG-CHI,12,VI,180000,2021-08-15
4447,UNISABANA,BOG-CHI,13,VI,45000,2021-08-15
4448,UNISABANA,BOG-CHI,14,VI,180000,2021-08-15
4449,UNISABANA,BOG-CHI,17,VI,90000,2021-08-15
4450,UNISABANA,BOG-CHI,18,VI,45000,2021-08-15
4451,UNISABANA,BOG-CHI,21,VI,45000,2021-08-15
4452,UNISABANA,BOG-CHI,0,VII,99800,2021-08-15
4453,UNISABANA,BOG-CHI,1,VII,249500,2021-08-15
4454,UNISABANA,BOG-CHI,2,VII,49900,2021-08-15
4455,UNISABANA,BOG-CHI,3,VII,199600,2021-08-15
4456,UNISABANA,BOG-CHI,4,VII,249500,2021-08-15
4457,UNISABANA,BOG-CHI,5,VII,249500,2021-08-15
4458,UNISABANA,BOG-CHI,6,VII,249500,2021-08-15
4459,UNISABANA,BOG-CHI,7,VII,249500,2021-08-15
4460,UNISABANA,BOG-CHI,8,VII,399200,2021-08-15
4461,UNISABANA,BOG-CHI,9,VII,299400,2021-08-15
4462,UNISABANA,BOG-CHI,10,VII,149700,2021-08-15
4463,UNISABANA,BOG-CHI,11,VII,149700,2021-08-15
4464,UNISABANA,BOG-CHI,12,VII,99800,2021-08-15
4465,UNISABANA,BOG-CHI,13,VII,99800,2021-08-15
4466,UNISABANA,BOG-CHI,14,VII,149700,2021-08-15
4467,UNISABANA,BOG-CHI,15,VII,249500,2021-08-15
4468,UNISABANA,BOG-CHI,17,VII,99800,2021-08-15
4469,UNISABANA,BOG-CHI,19,VII,199600,2021-08-15
4470,UNISABANA,BOG-CHI,20,VII,49900,2021-08-15
4471,UNISABANA,BOG-CHI,21,VII,299400,2021-08-15
4472,UNISABANA,BOG-CHI,22,VII,149700,2021-08-15
4473,UNISABANA,BOG-CHI,23,VII,99800,2021-08-15
4474,ANDES,BOG-CHI,0,I,163800,2021-08-15
4475,ANDES,BOG-CHI,16,I,26390000,2021-08-15
4476,ANDES,BOG-CHI,17,I,40950000,2021-08-15
4477,ANDES,BOG-CHI,18,I,81900,2021-08-15
4478,ANDES,BOG-CHI,21,I,2730000,2021-08-15
4479,ANDES,BOG-CHI,23,I,9100,2021-08-15
4480,ANDES,BOG-CHI,0,I,1665300,2021-08-16
4481,ANDES,BOG-CHI,1,I,1183000,2021-08-16
4482,ANDES,BOG-CHI,2,I,882700,2021-08-16
4483,ANDES,BOG-CHI,3,I,837200,2021-08-16
4484,ANDES,BOG-CHI,4,I,1392300,2021-08-16
4485,ANDES,BOG-CHI,5,I,4022200,2021-08-16
4486,ANDES,BOG-CHI,6,I,8117200,2021-08-16
4487,ANDES,BOG-CHI,7,I,8590400,2021-08-16
4488,ANDES,BOG-CHI,8,I,10665200,2021-08-16
4489,ANDES,BOG-CHI,9,I,12148500,2021-08-16
4490,ANDES,BOG-CHI,10,I,13549900,2021-08-16
4491,ANDES,BOG-CHI,11,I,14459900,2021-08-16
4492,ANDES,BOG-CHI,12,I,12075700,2021-08-16
4493,ANDES,BOG-CHI,13,I,10292100,2021-08-16
4494,ANDES,BOG-CHI,14,I,10628800,2021-08-16
4495,ANDES,BOG-CHI,15,I,7835100,2021-08-16
4496,ANDES,BOG-CHI,16,I,11620700,2021-08-16
4497,ANDES,BOG-CHI,17,I,11529700,2021-08-16
4498,ANDES,BOG-CHI,18,I,10146500,2021-08-16
4499,ANDES,BOG-CHI,19,I,9655100,2021-08-16
4500,ANDES,BOG-CHI,20,I,8126300,2021-08-16
4501,ANDES,BOG-CHI,21,I,6269900,2021-08-16
4502,ANDES,BOG-CHI,22,I,4104100,2021-08-16
4503,ANDES,BOG-CHI,23,I,2493400,2021-08-16
4504,ANDES,BOG-CHI,0,II,142200,2021-08-16
4505,ANDES,BOG-CHI,1,II,110600,2021-08-16
